cluster_id,event_id,n_pixel_triggered,n_tile_triggered,n_pixel_time_samples,n_tile_time_samples,pixel_charge,tile_charge,charge_ratio_pixel_over_tile,pixel_centroid_x,pixel_centroid_y,tile_centroid_x,tile_centroid_y,pixel_width_x,pixel_width_y,tile_width_x,tile_width_y,pixel_span_x,pixel_span_y,tile_span_x,tile_span_y,pixel_time_mean,pixel_time_width_moment,pixel_time_gauss_mean,pixel_time_gauss_sigma,pixel_time_gauss_amp,pixel_time_gauss_baseline,pixel_time_gauss_success,tile_time_mean,tile_time_width_moment,tile_time_gauss_mean,tile_time_gauss_sigma,tile_time_gauss_amp,tile_time_gauss_baseline,tile_time_gauss_success,pixel_time_min,pixel_time_max,tile_time_min,tile_time_max,dominant_segment_id,drift_length,matched_tile_global_rows
47,0,2,1,5,6,1168.1404724121094,1511.5205459594727,0.7728247396535421,-774.4725173402207,-567.25,-775.0,-565.0,0.24848481525327695,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1666.0675039108614,0.7213587202805707,,,,,False,-1665.6930933281506,1.0449002363376811,-1665.7886380121527,0.8375542860294948,577.9035397455699,49.74887245860751,True,-1667.44580078125,-1665.44580078125,-1668.44580078125,-1663.44580078125,8830,156.5274200439453,996
48,0,2,1,9,6,3117.2294006347656,3430.022773742676,0.9088072022429737,-941.3884545387093,-468.75,-945.0,-465.0,0.2237355806871928,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1649.1842421299345,1.1342392189050772,-1649.0873105951366,1.483469211673026,1075.1680849861964,-99.96883528132116,True,-1649.040673619717,1.1143203674418471,-1649.0847343998842,1.3119019487248773,1256.6310710131365,-103.4108542225818,True,-1651.44580078125,-1647.44580078125,-1651.44580078125,-1646.44580078125,8463,513.7400512695312,355
49,0,2,1,5,7,1049.1545867919922,3230.6063232421875,0.3247546998357499,-967.0377909132537,-371.25,-965.0,-375.0,0.24712718764928768,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1622.8322461737782,0.9025316863702161,,,,,False,-1622.608833505408,1.6786862800723719,-1622.340006641482,1.9113655962318847,592.1642254109191,87.69721722550732,True,-1623.94580078125,-1621.94580078125,-1625.94580078125,-1619.94580078125,9086,610.3735656738281,277
50,0,2,1,10,9,3968.4769744873047,4761.727981567383,0.8334111040885268,-952.25,-317.00630426285744,-955.0,-315.0,0.0,0.24992049989911586,0.0,0.0,0.0,0.5,0.0,0.0,-1608.3160724531367,1.2335635893642363,-1608.2920833296264,0.7514781814526251,700.5267790050632,529.906693781124,True,-1608.2754322993774,1.5143651798136626,-1608.3187593773437,1.4328177882942497,1257.6812800595665,27.900705499501093,True,-1610.44580078125,-1606.44580078125,-1612.44580078125,-1604.44580078125,9498,636.7677001953125,332
51,0,3,1,7,8,1564.762954711914,2253.4317207336426,0.6943911103738609,-1035.6427905731841,-572.1946144526719,-1035.0,-575.0,0.2052092887999425,0.15692423270878153,0.0,0.0,0.5,0.5,0.0,0.0,-1568.4466501809547,0.8915648463052762,-1568.4251430476302,0.23830797137965418,3176.3725532435797,213.1553658318669,True,-1568.3353821185322,1.4380776582268282,-1568.4909953807735,1.4287749253990638,614.0270633966857,7.974084031994877,True,-1569.94580078125,-1566.94580078125,-1571.94580078125,-1564.94580078125,8979,443.91150665283203,38
52,0,2,1,7,6,5597.088836669922,5774.613510131836,0.9692577393880234,-785.1528980999453,-321.25,-785.0,-325.0,0.19779325325477548,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1519.2598776966595,0.8182751420327615,-1519.3342358123998,0.8075542327835822,2488.167663547627,161.90106695926377,True,-1519.2300166840118,0.9249555050885132,-1519.2940022769044,0.8744324616824135,2533.90494180826,37.436608574557496,True,-1520.44580078125,-1517.44580078125,-1521.44580078125,-1516.44580078125,9282,495.549773789573,987
53,0,4,1,10,8,2384.250473022461,3736.951519012451,0.6380201779156442,-1037.4693553001784,-529.6809373520421,-1035.0,-525.0,0.24811469600337457,0.17251572286613262,0.0,0.0,0.5,0.5,0.0,0.0,-1510.1504132781947,1.0902040175736578,-1509.1037856035148,0.9693626201519704,409.3489669436882,406.68284861927066,True,-1510.0441878223096,1.470873239597348,-1510.1753665254303,1.5676792492195064,984.265786307608,-11.246725300556568,True,-1511.94580078125,-1508.94580078125,-1513.94580078125,-1506.94580078125,9533,652.7532043457031,44
54,0,2,1,5,5,1199.361572265625,1506.9283142089844,0.7958982261841652,-865.5219668527363,-332.75,-865.0,-335.0,0.24903304475683088,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1483.2544889769758,0.9024008161392691,,,,,False,-1482.8034239276112,1.0488245509107952,-1482.5611262186833,0.6670469968001506,460.43077198737194,147.3883782296151,True,-1484.44580078125,-1482.44580078125,-1484.44580078125,-1480.44580078125,8759,320.19464588165283,710
55,0,2,1,5,6,2750.210433959961,3352.5458221435547,0.8203349275034004,-917.138338442297,-552.25,-915.0,-555.0,0.2082365851209333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1369.7227964669107,0.6646083215233669,,,,,False,-1369.6525798415512,0.9475499116923256,-1369.6737395338587,0.8878082280265017,1434.1141154725997,27.149811814902968,True,-1370.94580078125,-1368.94580078125,-1371.94580078125,-1366.94580078125,8587,288.9054946899414,461
56,0,2,1,5,7,1055.5633239746094,2942.1963958740234,0.3587671188282584,-797.5059777906073,-506.75,-795.0,-505.0,0.24992852182065092,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1362.2141629275106,0.7161346937537977,,,,,False,-1362.729982588985,1.6086468562475755,-1363.3134060303582,3.2706657441930713,947.3050597105382,-329.7377843612075,True,-1362.94580078125,-1360.94580078125,-1364.94580078125,-1358.94580078125,9058,638.9432373046875,941
57,0,5,1,21,10,4883.519714355469,7170.790634155273,0.6810294657181485,-997.5753205891916,-376.4428500555801,-995.0,-375.0,0.26949093849851125,0.24338012213983187,0.0,0.0,1.0,0.5,0.0,0.0,-1331.174582588815,1.4297923129837036,-1331.2433831648098,101.14063412183789,2194941.09020893,-2193804.7958682682,True,-1331.2104746403268,2.0936336606777264,-1331.3328097813203,2.1807899776001958,1257.5038823121106,45.32703957009373,True,-1333.44580078125,-1328.44580078125,-1335.44580078125,-1326.44580078125,8608,424.1379634400672,183
58,0,4,1,12,10,3472.4628143310547,4974.4957447052,0.698053228415585,-884.3223312862227,-437.37743853275396,-885.0,-435.0,0.1758801527880082,0.21789604573397045,0.0,0.0,0.5,0.5,0.0,0.0,-1321.4438266463103,1.3943523170420817,-1321.4436389250259,112.80252016812598,2302054.765079797,-2301212.2105477434,True,-1321.1941472827418,1.7668622723756895,-1321.1461303894957,1.9607600357684425,1114.9328180184384,-44.59292873288433,True,-1323.94580078125,-1318.94580078125,-1325.94580078125,-1316.94580078125,9119,579.2449645996094,598
59,0,2,1,6,7,3709.3023071289062,4746.2991474457085,0.7815146479178672,-763.25,-340.66769952447305,-765.0,-345.0,0.0,0.18541000375254832,0.0,0.0,0.0,0.5,0.0,0.0,-1282.7289777976225,0.8611836166083168,-1282.853412514175,0.7545052252044216,1462.3849644888946,243.9885856798712,True,-1282.9132138469083,1.1198971710230252,-1283.0108874695104,0.9632290121562291,1695.5093557700995,95.61648279797794,True,-1283.94580078125,-1280.94580078125,-1284.94580078125,-1278.94580078125,8450,575.7970886230469,1064
60,0,3,1,7,8,1869.6904296875,3516.128631591797,0.531746880045474,-999.2087517490936,-300.8759912754895,-995.0,-305.0,0.13755983152918844,0.21707564636614227,0.0,0.0,0.5,0.5,0.0,0.0,-1227.1399094531766,0.9665533605900609,-1227.2614832494978,1.5785661453067614,870.2850931656427,-215.53627645125647,True,-1227.0920557409236,1.6527872194316888,-1226.958794915053,1.3744611339827442,743.801329398678,120.13174110769724,True,-1228.44580078125,-1225.44580078125,-1230.44580078125,-1223.44580078125,8599,709.5211486816405,190
61,0,2,1,6,6,3337.500534057617,3631.861427307129,0.9189504062472538,-816.75,-569.6878162703562,-815.0,-565.0,0.0,0.16500014724084397,0.0,0.0,0.0,0.5,0.0,0.0,-1133.4334286164496,0.859404510748977,-1133.455465689382,0.24461790802449682,6873.7884895364405,407.7834334672897,True,-1133.3915672689948,1.003455719411247,-1133.3881330725233,0.8820116822019544,1464.868882546392,65.72964324086418,True,-1134.94580078125,-1131.94580078125,-1135.94580078125,-1130.94580078125,8690,286.83669662475586,865
62,0,4,1,7,8,1365.9540710449219,4224.5938720703125,0.3233338191572767,-868.6285194781641,-533.6107586502761,-865.0,-535.0,0.2144358732405636,0.2241261283050726,0.0,0.0,0.5,0.5,0.0,0.0,-1118.1049986339199,1.0548878092746614,-1118.857105499382,0.23085230195344944,1821.6073857237984,230.72584372296754,True,-1118.3196456141873,1.9187233298492448,-1118.4733581421597,8.736781671964799,5757.34292638185,-5027.677932115447,True,-1119.44580078125,-1116.44580078125,-1121.44580078125,-1114.44580078125,9433,652.2140502929688,678
63,0,2,1,9,9,3130.9122314453125,4219.254987716675,0.742053334192931,-904.25,-421.03915067637854,-905.0,-425.0,0.0,0.24691541980828538,0.0,0.0,0.0,0.5,0.0,0.0,-1114.7496902625294,1.1144771782036422,-1114.749831593641,4.93584131476967,8218.203518962597,-7260.436591671458,True,-1114.6889238111662,1.4203690369889186,-1114.759510756621,1.4462169004012106,1179.2128293822127,-5.388241192680868,True,-1116.94580078125,-1112.94580078125,-1118.94580078125,-1110.94580078125,8531,733.2090148925781,519
64,0,4,1,12,10,3942.929153442383,6150.556449890137,0.6410686879416923,-804.0754209569399,-428.7933267478395,-805.0,-425.0,0.23835200702800124,0.140663310217692,0.0,0.0,0.5,0.5,0.0,0.0,-1112.8762517221717,1.351450161410647,-1112.8774488295305,72.85239688831327,1217223.2940941076,-1216231.227188503,True,-1112.8779815858584,1.880705460898542,-1112.8369969611344,2.1427050398101657,1311.8080510693317,-76.34799268652232,True,-1115.44580078125,-1110.44580078125,-1117.44580078125,-1108.44580078125,9412,654.5712890625,921
65,0,2,1,8,9,3125.3079833984375,4779.452705383301,0.6539049920670352,-878.8751455325321,-585.25,-875.0,-585.0,0.21659030900135812,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1100.536705044865,1.1125416605737486,-1100.5522051475084,1.8123251096475217,1532.5816334012168,-540.3409635837369,True,-1100.5866788311673,1.5341649392704304,-1100.5142232773517,1.5655151235474996,1223.4664046738462,-0.5405272809872541,True,-1102.44580078125,-1098.44580078125,-1104.44580078125,-1096.44580078125,8754,35.34576416015625,620
66,0,4,1,8,8,1644.687744140625,3832.230270385742,0.42917247349415544,-1023.6375450641871,-337.447269399542,-1025.0,-335.0,0.20876147948744017,0.24437570209687068,0.0,0.0,0.5,0.5,0.0,0.0,-1084.6682578169596,1.0850188202493958,-1087.9458009999998,116.93789870174145,285646.82978744496,-285094.7033914054,True,-1084.8126912475616,1.837599997665196,-1084.9812321492643,2.1198392888487687,725.8376623291522,28.21262134611284,True,-1085.94580078125,-1082.94580078125,-1087.94580078125,-1080.94580078125,9486,648.1394653320312,89
67,0,4,2,5,6,5140.374984741211,5175.805274128914,0.9931546324656377,-823.8909233369612,-407.40456635451216,-825.0,-405.0,0.2249495089577154,0.2310679971542914,0.0,0.0,0.5,0.5,0.0,0.0,-1067.9756033533054,0.17004228519456807,,,,,False,-1068.043981739702,0.48100466385397794,-1068.0367328851971,0.3389367400648647,4968.841128751773,61.60246646514244,True,-1068.94580078125,-1067.94580078125,-1070.94580078125,-1065.94580078125,1108,656.3095703125,847;848
68,0,2,3,7,15,2084.859619140625,7070.702134609222,0.2948589234067416,-849.75,-491.51660457592493,-845.5988073407252,-488.71180699585176,0.0,0.24944796663503357,2.372657408043854,4.831206762710904,0.0,0.5,10.0,10.0,-1059.1845601808577,0.9295317454521984,-1059.3706254690514,0.7910605539158492,652.2374745239749,203.3687124132885,True,-1058.0864767768926,1.2962896121277587,-1056.9735955878696,0.15972249728277085,204350.57087505693,301.3621293491306,True,-1060.44580078125,-1057.44580078125,-1061.94580078125,-1055.44580078125,9013,217.2052764892578,725;771;772
69,0,3,1,6,5,2929.0140228271484,4286.815826416016,0.6832609893754044,-948.1887229318439,-354.29869420946,-945.0,-355.0,0.16396235847356905,0.14824297182352966,0.0,0.0,0.5,0.5,0.0,0.0,-1054.5273579619234,0.722304514176104,,,,,False,-1054.472044733703,0.9609640601347683,-1054.5183178426382,0.8773862837404929,1681.2621724935689,119.88778820438353,True,-1055.44580078125,-1053.44580078125,-1056.44580078125,-1052.44580078125,9309,538.3545074462891,372
70,0,2,1,6,4,8263.914031982422,8420.6754322052,0.981383749856545,-884.4825022881497,-386.75,-885.0,-385.0,0.24938690839738525,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1038.4271886279744,0.520332274111397,,,,,False,-1038.4298560924822,0.5407321449547338,-1038.4309435964683,0.5596663342439359,5988.745068239499,-1.5346070010042894,True,-1039.44580078125,-1037.44580078125,-1039.44580078125,-1036.44580078125,9291,278.30575623276053,603
71,0,3,1,5,7,1107.4071960449219,3605.8104705810547,0.30711741648098045,-1033.6622568423595,-474.8391953649408,-1035.0,-475.0,0.19019126454053456,0.19142066070167751,0.0,0.0,0.5,0.5,0.0,0.0,-990.0363558836807,0.8680524216297234,,,,,False,-989.7047416395225,1.7742636533654566,-989.489333951998,18.66515907062719,23931.8302435044,-23272.98263885177,True,-990.94580078125,-988.94580078125,-992.94580078125,-986.94580078125,8543,674.6384748265576,51
72,0,2,1,8,7,5693.963882446289,6443.404220581055,0.8836887594695739,-921.75,-304.8708603462041,-925.0,-305.0,0.0,0.2140629576023573,0.0,0.0,0.0,0.5,0.0,0.0,-841.1089998848657,0.9591658069859887,-841.1571105410871,0.8990910693138313,2249.3653288385262,129.4187696247522,True,-841.0133674164322,1.0709126164771265,-841.1330809447949,0.9570743645724993,2428.8226501367003,92.83098621481632,True,-842.94580078125,-838.94580078125,-842.94580078125,-836.94580078125,8470,128.6653779502606,453
73,0,4,1,16,10,6037.663391113281,7751.530796051025,0.7788994909481797,-797.4468639188492,-347.82698771946247,-795.0,-345.0,0.2442878565953123,0.18046260217340915,0.0,0.0,0.5,0.5,0.0,0.0,-815.694803880458,1.3899904054673469,-815.5713560665909,1.280624946854244,1604.0647251421408,132.15673321142802,True,-815.6606672820734,1.5710947470540138,-815.622091359669,1.5739974757061463,1943.1391495023654,9.520728885861852,True,-818.94580078125,-812.94580078125,-819.94580078125,-810.94580078125,9054,404.0670166015625,960
74,0,2,1,7,7,2466.8690490722656,2932.568925857544,0.8411972954227843,-753.75,-330.43439204353245,-755.0,-335.0,0.0,0.24123763397976566,0.0,0.0,0.0,0.5,0.0,0.0,-719.7701636063925,0.8891575045027836,-719.8363123669661,1.9922310359821898,2133.174357758686,-1195.0103353205582,True,-719.7877852042045,1.2118378676434827,-719.8722124124195,1.1849227067298724,946.4523805833713,22.43292551806435,True,-720.94580078125,-717.94580078125,-721.94580078125,-715.94580078125,9200,206.94412231445312,1101
75,0,2,1,6,7,2886.340057373047,3576.004295349121,0.8071411047036388,-917.25,-574.6651471431082,-915.0,-575.0,0.0,0.18768702971482037,0.0,0.0,0.0,0.5,0.0,0.0,-694.578786157556,0.910792033728185,-694.5778849723335,59.056257070894894,2027638.1307730451,-2026548.1692023803,True,-694.7729640557612,1.1763592306914517,-694.7368504977765,1.323238157370562,1212.6134320691106,-59.42806752740742,True,-695.94580078125,-692.94580078125,-697.94580078125,-691.94580078125,8376,-26.014160156250004,459
76,0,4,1,12,7,5069.661407470703,5736.361663818359,0.8837764605127995,-858.9182980179135,-428.38256909434966,-855.0,-425.0,0.23627269440866205,0.22070338103014683,0.0,0.0,0.5,0.5,0.0,0.0,-687.6490437463204,0.8364261927661872,-687.6778975444001,2.7852605710759097,9977.9995315642,-7921.279178238316,True,-687.628257107489,1.0998233597084588,-687.6369169688062,1.1594173507707104,2064.786217945689,-35.93361741630099,True,-689.44580078125,-686.44580078125,-690.44580078125,-684.44580078125,9190,441.9987335205078,731
77,0,4,1,14,10,3373.7593688964844,4864.447402954102,0.6935544964156986,-767.4194750381467,-308.56515767058,-765.0,-305.0,0.23667642577691006,0.2413596444408006,0.0,0.0,0.5,0.5,0.0,0.0,-679.5707313892868,1.261779503103428,-679.6537679871124,1.52434399371315,1072.6187749329033,-88.59046698839491,True,-679.8953341002011,1.791778135218202,-679.773727188407,1.6169486758837044,1063.5483779437502,56.27212699900503,True,-681.94580078125,-676.94580078125,-683.94580078125,-674.94580078125,8572,221.09779357910156,1071
78,0,3,1,6,5,4951.619277954102,5342.152282714844,0.9268959430407184,-771.3726427622398,-535.2814098312141,-775.0,-535.0,0.21512818037182013,0.12131915805071893,0.0,0.0,0.5,0.5,0.0,0.0,-676.5449379490234,0.44017495344591495,,,,,False,-676.4379785440343,0.6448136870650664,-676.5169018168866,0.5185463073874284,3789.2295701712055,75.32901895913481,True,-677.44580078125,-675.44580078125,-677.44580078125,-673.44580078125,9231,733.8550415039062,1001
79,0,4,1,10,5,5510.616836547852,5999.5876388549805,0.9184992649927439,-973.4949885521359,-382.09841450476574,-975.0,-385.0,0.2499497657336462,0.229814240750468,0.0,0.0,0.5,0.5,0.0,0.0,-651.6053952292065,0.5971574341940523,,,,,False,-651.5771406361742,0.7003079924968704,-651.5713664554104,0.6743852696058174,3458.998204231372,30.361976693937173,True,-652.44580078125,-650.44580078125,-653.44580078125,-649.44580078125,8570,423.8677925487952,239
80,0,2,1,5,4,1780.4783325195312,2187.2382526397705,0.8140303555731425,-805.5459026254761,-319.25,-805.0,-315.0,0.24574976902207415,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-641.5955593954961,0.576770851002311,,,,,False,-641.5624966241344,0.6680222911229007,-641.5605373221805,0.710061949511227,1276.2656198604896,-17.238165796386934,True,-642.44580078125,-640.44580078125,-643.44580078125,-640.44580078125,5298,-29.131850522714647,931
81,0,2,1,6,4,3532.3550415039062,3587.6493225097656,0.9845876015086173,-855.029216246627,-538.75,-855.0,-535.0,0.24828695280466748,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-576.1446419814724,0.6351390069794965,,,,,False,-575.9668889195522,0.6970972476104401,-575.9610994863497,0.23786315070966096,12390.277455035111,212.02043360245062,True,-577.44580078125,-575.44580078125,-577.44580078125,-574.44580078125,8498,293.22020530700684,721
82,0,3,1,14,10,4081.913619995117,5766.015884399414,0.7079261836650815,-991.1287906048025,-480.88243756900874,-995.0,-485.0,0.2142731437082093,0.22063334929114056,0.0,0.0,0.5,0.5,0.0,0.0,-557.2614900442902,1.3476630122940787,-557.2614489597989,103.71333454937044,2508956.7494184654,-2507932.350365532,True,-557.0973947737145,1.8166723835642622,-557.041291114432,1.7498667801653134,1252.0603575911068,30.025089777518307,True,-559.94580078125,-554.94580078125,-561.94580078125,-552.94580078125,9164,322.7064617320887,174
83,0,4,1,16,10,3586.0023651123047,5264.846649169922,0.6811219023212555,-800.5757517604901,-457.0138454941653,-805.0,-455.0,0.23824707927411173,0.24961631014682914,0.0,0.0,0.5,0.5,0.0,0.0,-485.74037734781376,1.5107013579954214,-485.92743254034224,0.24816430161765035,3556.1743975257336,440.62687799792076,True,-485.8184600430874,1.864803508558313,-485.70623790796736,2.102940904825665,1121.9005976684007,-54.790534690805295,True,-488.44580078125,-483.44580078125,-490.44580078125,-481.44580078125,9206,594.5253668476407,915
84,0,4,1,11,6,4594.21028137207,5027.500484466553,0.9138159798426241,-755.4760536663981,-507.93718570313587,-755.0,-505.0,0.2488505035297851,0.24198009031625267,0.0,0.0,0.5,0.5,0.0,0.0,-476.83794951382293,0.7281867363561545,-476.88487289688396,50.5971430685038,4165253.474933535,-4163085.2287701336,True,-476.97234345933873,0.9562282084011258,-477.01107785044115,0.9268248403028171,2102.488353815615,31.806523548945634,True,-478.44580078125,-475.44580078125,-479.44580078125,-473.44580078125,8330,-24.46759033203125,1081
85,0,2,1,8,8,2022.4471740722656,2976.013584136963,0.6795826419786893,-937.25,-468.8812175644182,-935.0,-465.0,0.0,0.21997893762187898,0.0,0.0,0.0,0.5,0.0,0.0,-380.99588785556904,1.13331819253382,-380.99497294352756,73.87715683367966,1124672.067115268,-1124061.2951546172,True,-381.06809980317234,1.6253330383622755,-381.19401952758557,1.6607101305443883,687.9837075232105,23.047635769136207,True,-382.94580078125,-378.94580078125,-383.94580078125,-376.94580078125,8849,713.6407470703125,393
86,0,3,1,8,9,1655.8444366455078,3273.1126556396484,0.5058928948847665,-1003.6255767702958,-403.8012328246356,-1005.0,-405.0,0.216172326540883,0.15162984533941776,0.0,0.0,0.5,0.5,0.0,0.0,-357.0561697145478,1.2462408719857507,-356.4803748584145,0.2602180521102085,1316.1163106747863,246.09049778103315,True,-357.22164133991674,2.0234741565803698,-357.24920683549885,1.8265671175281197,514.4249055832818,105.60757739491636,True,-358.94580078125,-354.94580078125,-360.94580078125,-352.94580078125,8643,696.1864013671875,151
87,0,2,1,6,8,1683.8523406982422,2455.8374881744385,0.6856529997634102,-998.25,-566.1287837265461,-995.0,-565.0,0.0,0.21427727778957176,0.0,0.0,0.0,0.5,0.0,0.0,-340.42976362458035,0.9114441946078318,-340.45475306126787,0.24522154681630776,2814.2079334190958,244.57435930152582,True,-340.2468781057253,1.4281136981060458,-340.3667482566227,1.4143986075630655,669.3349105653894,11.51893559398805,True,-341.94580078125,-338.94580078125,-343.94580078125,-336.94580078125,9130,365.3007507324219,170
88,0,3,2,6,12,1150.1375274658203,3843.840669631958,0.29921571321944107,-750.4864784389307,-390.8251852862153,-754.4686881346526,-395.0,0.24963406695851897,0.17871713920149548,2.2429503684244656,0.0,0.5,0.5,10.0,0.0,-339.285203810458,0.6645968279543286,,,,,False,-339.4700875556658,1.823024463843373,-338.9542006353114,0.15939870671215856,47869.12468658483,261.347557511343,True,-340.44580078125,-338.44580078125,-342.44580078125,-336.44580078125,9065,465.71239408854814,1096;1124
89,0,3,1,9,9,5906.927322387695,8470.080615997314,0.6973873791981826,-938.3103418717568,-519.2674649877714,-935.0,-515.0,0.16287969299852045,0.09180124230015968,0.0,0.0,0.5,0.5,0.0,0.0,-333.8855018319849,1.1152830200041168,-334.02007823730816,1.5854594950785728,2175.000545322612,-318.0418587010381,True,-334.3895341123667,1.5167908074424201,-334.39885973368416,1.6758746277416503,2168.707172854507,-54.61461619665981,True,-335.44580078125,-331.44580078125,-337.44580078125,-329.44580078125,8568,337.8619885573384,387
